id;n_victimas;aaaa;mm;dd;fecha;hora;franja_hora;direccion_normalizada;comuna;tipo_calle;otra_direccion;calle;altura;cruce;geocodificacion_CABA;longitud;latutid;victima;acusado;participantes;moto;auto;transporte_publico;camion;ciclista;gravedad
LC-2021-0222096;1;2021;5;15;44331;0,538194444;12;MORENO y JUJUY AV.;3;CALLE;SD;MORENO;0;JUJUY AV.;Point (105321.353203415 101756.433237502);-58.405279458288;-34.613423323481;SD;SD;SD-SD;SD;SD;SD;SD;SD;SD
LC-2021-0222229;1;2021;5;15;44331;0,708333333;17;CASTRO, EMILIO AV. y SUAREZ, JOSE LEON;9;AVENIDA;SD;CASTRO, EMILIO AV.;0;SUAREZ, JOSE LEON;Point (94537.6871086126 97096.1004251309);-58.522887275210;-34.655431989094;SD;SD;SD-SD;SD;SD;SD;SD;SD;SD
LC-2021-0222236;1;2021;5;15;44331;0,708333333;17;CASTRO, EMILIO AV. y PAZ, GRAL. AV.;9;AVENIDA;SD;CASTRO, EMILIO AV.;0;PAZ, GRAL. AV.;Point (94273.892376981 96934.4929922463);-58.525766059083;-34.656887319301;SD;SD;SD-SD;SD;SD;SD;SD;SD;SD
LC-2021-0222437;1;2021;5;15;44331;0,805555556;19;CHILE 502;1;CALLE;SD;CHILE;502;;Point (108266.508748123 101445.111254552);-58.373164576775;-34.616210363695;SD;SD;SD-SD;SD;SD;SD;SD;SD;SD
LC-2021-0222467;1;2021;5;15;44331;0,822916667;19;9 DE JULIO AV. y CALVO, CARLOS;1;AVENIDA;SD;9 DE JULIO AV.;0;CALVO, CARLOS;Point (107543.763682637 101052.337538007);-58.381041666429;-34.619756510062;SD;SD;SD-SD;SD;SD;SD;SD;SD;SD
LC-2021-0222559;1;2021;5;15;44331;0;0;SD;SD;SD;SD;;;;SD;SD;SD;MOTO;AUTO;MOTO-AUTO;x;x;0;0;0;GRAVE
LC-2021-0435087;1;2021;5;15;44331;0,28125;6;SD;SD;SD;SD;;;;SD;SD;SD;SD;SD;SD-SD;SD;SD;SD;SD;SD;SD
LC-2021-0222669;1;2021;5;16;44332;0,125;3;SAN JUAN AV. y COMBATE DE LOS POZOS;3;AVENIDA;SD;SAN JUAN AV.;0;COMBATE DE LOS POZOS;Point (106453.256982969 100713.112222662);-58.392930116383;-34.622821800135;SD;SD;SD-SD;SD;SD;SD;SD;SD;SD
LC-2021-0222923;1;2021;5;16;44332;0,471527778;11;OLIVERA AV. y TANDIL;9;AVENIDA;SD;OLIVERA AV.;0;TANDIL;Point (98084.5005686623 98062.0682263941);-58.484193581218;-34.6467373731;SD;SD;SD-SD;SD;SD;SD;SD;SD;SD
LC-2021-0223032;1;2021;5;16;44332;0,583333333;14;DON PEDRO DE MENDOZA AV. 1;4;AVENIDA;SD;DON PEDRO DE MENDOZA AV.;1;;Point (109328.1260144 100444.551604986);-58.361578141236;-34.625220749397;SD;SD;SD-SD;SD;SD;SD;SD;SD;SD
LC-2021-0223058;1;2021;5;16;44332;0,618055556;14;ALBERDI, JUAN BAUTISTA AV. y CARHUE;9;AVENIDA;SD;ALBERDI, JUAN BAUTISTA AV.;0;CARHUE;Point (95506.3595922738 96696.8965562689);-58.512322377073;-34.659035307435;SD;SD;SD-SD;SD;SD;SD;SD;SD;SD
LC-2021-0223124;1;2021;5;16;44332;0,673611111;16;BARCO CENTENERA DEL y SOMELLERA;7;CALLE;SD;BARCO CENTENERA DEL;0;SOMELLERA;Point (102846.367638221 98478.1573894568);-58.432254155372;-34.642984687729;SD;SD;SD-SD;SD;SD;SD;SD;SD;SD
LC-2021-0223303;1;2021;5;16;44332;0,8125;19;SD;SD;SD;SD;;;;SD;SD;SD;SD;SD;SD-SD;SD;SD;SD;SD;SD;SD
LC-2021-0223335;1;2021;5;16;44332;0,416666667;10;9 DE JULIO AV. y CORRIENTES AV.;1;AVENIDA;SD;9 DE JULIO AV.;0;CORRIENTES AV.;Point (107438.101361197 102829.304178003);-58.382209281858;-34.603738980870;SD;SD;SD-SD;SD;SD;SD;SD;SD;SD
LC-2021-0223741;1;2021;5;17;44333;0;0;SD;SD;SD;SD;;;;SD;SD;SD;MOTO;AUTO;MOTO-AUTO;x;x;0;0;0;SD
LC-2021-0224173;1;2021;5;17;44333;0,510416667;12;OLLEROS y ALVAREZ THOMAS AV.;15;CALLE;SD;OLLEROS;0;ALVAREZ THOMAS AV.;Point (101220.238994231 105368.021814567);-58.450000065512;-34.580879747213;SD;SD;SD-SD;SD;SD;SD;SD;SD;SD
LC-2021-0224497;1;2021;5;17;44333;0;0;SD;SD;SD;SD;;;;SD;SD;SD;CICLISTA;AUTO;CICLISTA-AUTO;0;x;0;0;x;GRAVE
LC-2021-0224992;1;2021;5;17;44333;0;0;SD;SD;SD;SD;;;;SD;SD;SD;MOTO;AUTO;MOTO-AUTO;x;x;0;0;0;SD
LC-2021-0225166;1;2021;5;17;44333;0,604166667;14;GASCON 911;5;CALLE;SD;GASCON;911;;Point (103649.817046679 103218.821368995);-58.423510897755;-34.600247962207;SD;SD;SD-SD;SD;SD;SD;SD;SD;SD
LC-2021-0225539;1;2021;5;18;44334;0,319444444;7;FERNANDEZ DE LA CRUZ, F., GRAL. AV. 1739;7;AVENIDA;SD;FERNANDEZ DE LA CRUZ, F., GRAL. AV.;1739;;Point (102958.342036625 97714.856080666);-58.431030216372;-34.649865049591;SD;SD;SD-SD;SD;SD;SD;SD;SD;SD
LC-2021-0225703;1;2021;5;18;44334;0,434027778;10;SD;SD;SD;SD;;;;SD;SD;SD;SD;SD;SD-SD;SD;SD;SD;SD;SD;SD
LC-2021-0225946;1;2021;5;18;44334;0,395833333;9;BELGRANO AV. y SANCHEZ DE LORIA;5;AVENIDA;SD;BELGRANO AV.;0;SANCHEZ DE LORIA;Point (104629.774309366 101532.809222319);-58.412818737735;-34.615442476976;SD;SD;SD-SD;SD;SD;SD;SD;SD;SD
LC-2021-0226011;1;2021;5;18;44334;0;0;SD;SD;SD;SD;;;;SD;SD;SD;MONOPATIN;OBJETO FIJO;MONOPATIN-OBJETO FIJO;0;0;0;0;0;SD
LC-2021-0226031;1;2021;5;18;44334;0,472222222;11;SD;SD;SD;SD;;;;Point (108772.12704580754507333 103224.05238571268273517);-58.3676697666765;-34.6001700960728;SD;SD;SD-SD;SD;SD;SD;SD;SD;SD
LC-2021-0226377;1;2021;5;18;44334;0,604861111;14;INDEPENDENCIA AV. y SOLIS;1;AVENIDA;SD;INDEPENDENCIA AV.;0;SOLIS;Point (106692.15004353 101239.023518056);-58.390329218823;-34.618079511421;SD;SD;SD-SD;SD;SD;SD;SD;SD;SD
LC-2021-0226419;1;2021;5;18;44334;0,59375;14;BELGRANO AV. 2024;3;AVENIDA;SD;BELGRANO AV.;2024;;Point (106263.238433059 101665.036750371);-58.395009143820;-34.614241942560;SD;SD;SD-SD;SD;SD;SD;SD;SD;SD
LC-2021-0226496;1;2021;5;18;44334;0,375;9;PUEYRREDON AV. y LAVALLE;3;AVENIDA;SD;PUEYRREDON AV.;0;LAVALLE;Point (105333.064827814 102874.7515481);-58.405158718202;-34.603342279942;SD;SD;SD-SD;SD;SD;SD;SD;SD;SD
LC-2021-0226620;1;2021;5;18;44334;0,680555556;16;CRAMER AV. 2745;13;AVENIDA;SD;CRAMER AV.;2745;;Point (99756.2287949367 107795.080347906);-58.465955522801;-34.559001706968;SD;SD;SD-SD;SD;SD;SD;SD;SD;SD
LC-2021-0226625;1;2021;5;18;44334;0,701388889;16;PERON, EVA AV. y DUMAS, ALEJANDRO;9;AVENIDA;SD;PERON, EVA AV.;0;DUMAS, ALEJANDRO;Point (98743.736883867 97005.5025293896);-58.477004495886;-34.656262685399;SD;SD;SD-SD;SD;SD;SD;SD;SD;SD
LC-2021-0226909;1;2021;5;18;44334;0,763888889;18;BARCO CENTENERA DEL y CONDOR;4;CALLE;SD;BARCO CENTENERA DEL;0;CONDOR;Point (103688.041036135 97508.4501760218);-58.423069729468;-34.651723338279;SD;SD;SD-SD;SD;SD;SD;SD;SD;SD
LC-2021-0228214;1;2021;5;18;44334;0,6875;16;LOPEZ, VICENTE y PUEYRREDON AV.;2;CALLE;SD;LOPEZ, VICENTE;0;PUEYRREDON AV.;Point (106154.222576974 104690.871277592);-58.396219524645;-34.586966443317;SD;SD;SD-SD;SD;SD;SD;SD;SD;SD
LC-2021-0233457;1;2021;5;18;44334;0,604166667;14;VIAMONTE y TALCAHUANO;1;CALLE;SD;VIAMONTE;0;TALCAHUANO;Point (107149.736393901 103187.794284906);-58.385356038083;-34.600509434264;SD;SD;SD-SD;SD;SD;SD;SD;SD;SD
LC-2021-0235938;1;2021;5;18;44334;0,46875;11;GONZALEZ, ELPIDIO y ATAHUALPA;10;CALLE;SD;GONZALEZ, ELPIDIO;0;ATAHUALPA;Point (96657.0513902367 100941.439337431);-58.499752157373;-34.620777894189;SD;SD;SD-SD;SD;SD;SD;SD;SD;SD
LC-2021-0250279;1;2021;5;18;44334;0,5625;13;SD;8;SD;SD;;;;Point (98181.98237838616478257 93672.12034153088461608);-58.48314;-34.68631;MOTO;OBJETO FIJO;MOTO-OBJETO FIJO;x;0;0;0;0;SD
LC-2021-0227471;1;2021;5;19;44335;0;0;SD;SD;SD;SD;;;;SD;SD;SD;CICLISTA;AUTO;CICLISTA-AUTO;0;x;0;0;x;GRAVE
LC-2021-0227756;1;2021;5;19;44335;0,489583333;11;INDEPENDENCIA AV. y SALTA;1;AVENIDA;SD;INDEPENDENCIA AV.;0;SALTA;Point (107362.723109892 101276.925084236);-58.383017688006;-34.617733294945;SD;SD;SD-SD;SD;SD;SD;SD;SD;SD
LC-2021-0227765;1;2021;5;19;44335;0;0;SD;SD;SD;SD;;;;SD;SD;SD;PEATON;AUTO;PEATON-AUTO;0;x;0;0;0;GRAVE
LC-2021-0227790;1;2021;5;19;44335;0,541666667;13;SAN JUAN AV. y ENTRE RIOS AV.;3;AVENIDA;SD;SAN JUAN AV.;0;ENTRE RIOS AV.;Point (106585.173238074 100722.917472044);-58.391491709047;-34.622732580572;SD;SD;SD-SD;SD;SD;SD;SD;SD;SD
LC-2021-0227955;1;2021;5;19;44335;0,555555556;13;ROCHA e ISABEL LA CATOLICA;4;CALLE;SD;ROCHA;0;ISABEL LA CATOLICA;Point (108311.769572086 98548.4070978773);-58.372642857243;-34.642321980148;SD;SD;SD-SD;SD;SD;SD;SD;SD;SD
LC-2021-0227978;1;2021;5;19;44335;0,522916667;12;ECHEVERRIA y NAON, ROMULO;12;CALLE;SD;ECHEVERRIA;0;NAON, ROMULO;Point (99423.1364157465 106449.455252421);-58.469585959929;-34.571131669132;SD;SD;SD-SD;SD;SD;SD;SD;SD;SD
LC-2021-0228173;1;2021;5;19;44335;0,625;15;IRIGOYEN 90;10;CALLE;SD;IRIGOYEN;90;;Point (96170.6350619579 99092.3557729848);-58.505064636416;-34.637444518383;SD;SD;SD-SD;SD;SD;SD;SD;SD;SD
LC-2021-0228271;1;2021;5;19;44335;0,643055556;15;YATAY y GUARDIA VIEJA;5;CALLE;SD;YATAY;0;GUARDIA VIEJA;Point (103218.839207991 103251.581936579);-58.428209355069;-34.599954062905;SD;SD;SD-SD;SD;SD;SD;SD;SD;SD
LC-2021-0228386;1;2021;5;19;44335;0,65625;15;GAVILAN y ESCALADA DE SAN MARTIN, R.;11;CALLE;SD;GAVILAN;0;ESCALADA DE SAN MARTIN, R.;Point (99409.8976118093 102033.40736815);-58.469733587359;-34.610939874488;SD;SD;SD-SD;SD;SD;SD;SD;SD;SD
LC-2021-0228414;1;2021;5;19;44335;0,673611111;16;ALBERDI, JUAN BAUTISTA AV. y SUAREZ, JOSE LEON;9;AVENIDA;SD;ALBERDI, JUAN BAUTISTA AV.;0;SUAREZ, JOSE LEON;Point (95204.0689096217 96485.8292653315);-58.515621354431;-34.660936552519;SD;SD;SD-SD;SD;SD;SD;SD;SD;SD
LC-2021-0228475;1;2021;5;19;44335;0,729166667;17;LOPE DE VEGA AV. 2083;10;AVENIDA;SD;LOPE DE VEGA AV.;2083;;Point (95204.8159407263 100915.328555296);-58.515587848919;-34.621007429491;SD;SD;SD-SD;SD;SD;SD;SD;SD;SD
LC-2021-0228477;1;2021;5;19;44335;0,75;18;SAN JUAN AV. y JUJUY AV.;3;AVENIDA;SD;SAN JUAN AV.;0;JUJUY AV.;Point (105605.558974289 100607.445523423);-58.402173162117;-34.623779257788;SD;SD;SD-SD;SD;SD;SD;SD;SD;SD
LC-2021-0229350;1;2021;5;19;44335;0;0;SD;SD;SD;SD;;;;SD;SD;SD;MOTO;AUTO;MOTO-AUTO;x;x;0;0;0;SD
LC-2021-0228941;1;2021;5;20;44336;0,111111111;2;SALTA y CALVO, CARLOS;1;CALLE;SD;SALTA;0;CALVO, CARLOS;Point (107365.950871027 101051.656806958);-58.382980551383;-34.619763928892;SD;SD;SD-SD;SD;SD;SD;SD;SD;SD
LC-2021-0228975;1;2021;5;20;44336;0,229166667;5;9 DE JULIO AV. y CORDOBA AV.;1;AVENIDA;SD;9 DE JULIO AV.;0;CORDOBA AV.;Point (107449.20720036 103347.300242514);-58.382092717442;-34.599069467290;SD;SD;SD-SD;SD;SD;SD;SD;SD;SD
LC-2021-0229365;1;2021;5;20;44336;0,422222222;10;BELGRANO AV. 1385;1;AVENIDA;SD;BELGRANO AV.;1385;;Point (107102.096765323 101775.829922121);-58.385863662331;-34.613237790691;SD;SD;SD-SD;SD;SD;SD;SD;SD;SD
LC-2021-0229532;1;2021;5;20;44336;0,479166667;11;CABILDO AV. y PAZ, GRAL. AV.;13;AVENIDA;SD;CABILDO AV.;0;PAZ, GRAL. AV.;Point (98817.74986778 110096.313674954);-58.476178020985;-34.538256524689;SD;SD;SD-SD;SD;SD;SD;SD;SD;SD
LC-2021-0229780;1;2021;5;20;44336;0,666666667;16;LAUTARO y RIVADAVIA AV.;7;CALLE;SD;LAUTARO;0;RIVADAVIA AV.;Point (100500.807626884 100237.392328908);-58.457838484317;-34.627129981971;SD;SD;SD-SD;SD;SD;SD;SD;SD;SD
LC-2021-0230186;1;2021;5;20;44336;0,753472222;18;CAMPANA y ARREGUI;11;CALLE;SD;CAMPANA;0;ARREGUI;Point (97444.6741747086 102297.999023105);-58.491159544046;-34.608551618823;SD;SD;SD-SD;SD;SD;SD;SD;SD;SD
LC-2021-0230395;1;2021;5;20;44336;0,861111111;20;MENDOZA y VIDAL;13;CALLE;SD;MENDOZA;0;VIDAL;Point (100195.481488241 107324.478980945);-58.461169264877;-34.563243970994;SD;SD;SD-SD;SD;SD;SD;SD;SD;SD
LC-2021-0230459;1;2021;5;20;44336;0,885416667;21;SAN JUAN AV. e IRIGOYEN, BERNARDO DE;1;AVENIDA;SD;SAN JUAN AV.;0;IRIGOYEN, BERNARDO DE;Point (107638.308135877 100788.281627915);-58.380008382205;-34.622136118522;SD;SD;SD-SD;SD;SD;SD;SD;SD;SD
LC-2021-0230529;1;2021;5;20;44336;0,913194444;21;MATHEU y ALSINA, ADOLFO;3;CALLE;SD;MATHEU;0;ALSINA, ADOLFO;Point (105776.325330373 101904.924745947);-58.400319767219;-34.612082325097;SD;SD;SD-SD;SD;SD;SD;SD;SD;SD
LC-2021-0239334;1;2021;5;20;44336;0,5;12;DIRECTORIO AV. y OLIVERA AV.;9;AVENIDA;SD;DIRECTORIO AV.;0;OLIVERA AV.;Point (98050.071376609 98222.4784215403);-58.484568743237;-34.645291310850;SD;SD;SD-SD;SD;SD;SD;SD;SD;SD
LC-2021-0260008;1;2021;5;20;44336;0,333333333;8;AVELLANEDA y PUEYRREDON, HONORIO, DR. AV.;6;CALLE;SD;AVELLANEDA;0;PUEYRREDON, HONORIO, DR. AV.;Point (102070.513675703 101599.097481208);-58.440723939382;-34.614853145782;PEATON;AUTO;PEATON-AUTO;0;x;0;0;0;SD
LC-2021-0230889;1;2021;5;21;44337;0,334722222;8;SAN NICOLAS y TRES ARROYOS;11;CALLE;SD;SAN NICOLAS;0;TRES ARROYOS;Point (98067.2428273692 100794.662010285);-58.484375414081;-34.622104704787;SD;SD;SD-SD;SD;SD;SD;SD;SD;SD
LC-2021-0231004;1;2021;5;21;44337;0,451388889;10;ESCALADA AV. y BATLLE Y ORDOÃ‘EZ, JOSE P.T.;8;AVENIDA;SD;ESCALADA AV.;0;BATLLE Y ORDOÃ‘EZ, JOSE P.T.;Point (99921.836677314 95521.0747111441);-58.464152954621;-34.669644648483;SD;SD;SD-SD;SD;SD;SD;SD;SD;SD
LC-2021-0231014;1;2021;5;21;44337;0,427083333;10;CORDOBA AV. y SCALABRINI ORTIZ, RAUL AV.;15;AVENIDA;SD;CORDOBA AV.;0;SCALABRINI ORTIZ, RAUL AV.;Point (103049.162949761 103878.644756452);-58.430061297390;-34.594301955974;SD;SD;SD-SD;SD;SD;SD;SD;SD;SD
LC-2021-0231090;1;2021;5;21;44337;0,427083333;10;RIVADAVIA AV. y MONTIEL;9;AVENIDA;SD;RIVADAVIA AV.;0;MONTIEL;Point (94212.6275238344 98902.3072596867);-58.526420822573;-34.639148398243;SD;SD;SD-SD;SD;SD;SD;SD;SD;SD
LC-2021-0231405;1;2021;5;21;44337;0,645833333;15;ARENALES 870;1;CALLE;SD;ARENALES;870;;Point (107681.978345682 103877.656184825);-58.379559947986;-34.594286910469;SD;SD;SD-SD;SD;SD;SD;SD;SD;SD
LC-2021-0231446;1;2021;5;21;44337;0,631944444;15;CARDOSO y CASTRO, ROSALIA DE;10;CALLE;SD;CARDOSO;0;CASTRO, ROSALIA DE;Point (97299.2827987618 99519.0224843598);-58.492753725627;-34.633602038682;SD;SD;SD-SD;SD;SD;SD;SD;SD;SD
LC-2021-0231461;1;2021;5;21;44337;0,647222222;15;LASCANO y CALDERON DE LA BARCA, PEDRO;10;CALLE;SD;LASCANO;0;CALDERON DE LA BARCA, PEDRO;Point (95579.9181340922 100768.100948293);-58.511498405597;-34.622336302010;SD;SD;SD-SD;SD;SD;SD;SD;SD;SD
LC-2021-0231669;1;2021;5;21;44337;0,694444444;16;GOYENA, PEDRO AV. 728;6;AVENIDA;SD;GOYENA, PEDRO AV.;728;;Point (102304.728237538 100326.331986145);-58.438166809420;-34.626325874918;SD;SD;SD-SD;SD;SD;SD;SD;SD;SD
LC-2021-0231726;1;2021;5;21;44337;0,729166667;17;ECHEANDIA y AMEGHINO, FLORENTINO, DR.;9;CALLE;SD;ECHEANDIA;0;AMEGHINO, FLORENTINO, DR.;Point (99162.3980381783 97153.376644587);-58.472437206686;-34.654930146954;SD;SD;SD-SD;SD;SD;SD;SD;SD;SD
LC-2021-0231727;1;2021;5;21;44337;0,75;18;YRIGOYEN, HIPOLITO y JUJUY AV.;3;CALLE;SD;YRIGOYEN, HIPOLITO;0;JUJUY AV.;Point (105270.057069263 101996.122776469);-58.405840228063;-34.611262926264;SD;SD;SD-SD;SD;SD;SD;SD;SD;SD
LC-2021-0231805;1;2021;5;21;44337;0,645833333;15;SAN BLAS y CUENCA;11;CALLE;SD;SAN BLAS;0;CUENCA;Point (97986.6857848697 101760.155135071);-58.485251488495;-34.613401201199;SD;SD;SD-SD;SD;SD;SD;SD;SD;SD
LC-2021-0231830;1;2021;5;21;44337;0,743055556;17;MURGUIONDO y ZELARRAYAN;8;CALLE;SD;MURGUIONDO;0;ZELARRAYAN;Point (98515.4145581425 95026.4995117206);-58.479498841860;-34.674101760679;SD;SD;SD-SD;SD;SD;SD;SD;SD;SD
LC-2021-0232321;1;2021;5;21;44337;0,6875;16;ESCALADA AV. y 27 DE FEBRERO AV.;8;AVENIDA;SD;ESCALADA AV.;0;27 DE FEBRERO AV.;Point (101721.590022174 93844.2565664992);-58.444513161835;-34.684758668861;SD;SD;SD-SD;SD;SD;SD;SD;SD;SD
LC-2021-0233941;1;2021;5;21;44337;0,777777778;18;BROWN, ALTE. AV. y 20 DE SETIEMBRE;4;AVENIDA;SD;BROWN, ALTE. AV.;0;20 DE SETIEMBRE;Point (109160.84869506 99866.3812029515);-58.363396060930;-34.630434093023;SD;SD;SD-SD;SD;SD;SD;SD;SD;SD
LC-2021-0237497;1;2021;5;21;44337;0,871527778;20;JUSTO, JUAN B. AV. y MOLIERE;10;AVENIDA;SD;JUSTO, JUAN B. AV.;0;MOLIERE;Point (96322.0308131796 99560.0682852639);-58.503411388543;-34.633228944487;SD;SD;SD-SD;SD;SD;SD;SD;SD;SD
LC-2021-0232539;1;2021;5;22;44338;0,229166667;5;RIGLOS y ROSARIO;6;CALLE;SD;RIGLOS;0;ROSARIO;Point (102381.434433153 101053.806767928);-58.437332325473;-34.619767958624;SD;SD;SD-SD;SD;SD;SD;SD;SD;SD
LC-2021-0232800;1;2021;5;22;44338;0;0;SD;SD;SD;SD;;;;SD;SD;SD;MOTO;TRANSPORTE PUBLICO;MOTO-TRANSPORTE PUBLICO;x;0;x;0;0;GRAVE
LC-2021-0232863;1;2021;5;22;44338;0,756944444;18;SD;SD;SD;SD;;;;Point (102172.72535845117818099 97899.95115758856991306);-58.4396002347162;-34.6481984609142;SD;SD;SD-SD;SD;SD;SD;SD;SD;GRAVE
LC-2021-0232864;1;2021;5;22;44338;0,451388889;10;CABILDO AV. y MONROE;13;AVENIDA;SD;CABILDO AV.;0;MONROE;Point (100310.5593117 107874.287461433);-58.459915456714;-34.558287706781;SD;SD;SD-SD;SD;SD;SD;SD;SD;SD
LC-2021-0232929;1;2021;5;22;44338;0,993055556;23;ALVAREZ, DONATO, TTE. GRAL. y TRES ARROYOS;11;CALLE;SD;ALVAREZ, DONATO, TTE. GRAL.;0;TRES ARROYOS;Point (100152.138829979 102190.681634036);-58.461640971678;-34.609522337125;SD;SD;SD-SD;SD;SD;SD;SD;SD;GRAVE
LC-2021-0232998;1;2021;5;23;44339;0;0;SD;SD;SD;SD;;;;SD;SD;SD;AUTO;AUTO;AUTO-AUTO;0;x;0;0;0;SD
LC-2021-0233253;1;2021;5;23;44339;0,569444444;13;PEÃ‘A y BILLINGHURST;2;CALLE;SD;PEÃ‘A;0;BILLINGHURST;Point (105266.462159243 104852.713869497);-58.405896956526;-34.585512409437;SD;SD;SD-SD;SD;SD;SD;SD;SD;SD
LC-2021-0233282;1;2021;5;23;44339;0,597222222;14;9 DE JULIO AV. y TUCUMAN;1;AVENIDA;SD;9 DE JULIO AV.;0;TUCUMAN;Point (107463.712955726 103090.51407032);-58.381932343475;-34.601384141356;SD;SD;SD-SD;SD;SD;SD;SD;SD;SD
LC-2021-0233331;1;2021;5;23;44339;0,645833333;15;CABILDO AV. y JURAMENTO AV.;13;AVENIDA;SD;CABILDO AV.;0;JURAMENTO AV.;Point (100606.166514895 107458.454933479);-58.456694222976;-34.562036108595;SD;SD;SD-SD;SD;SD;SD;SD;SD;GRAVE
LC-2021-0233690;1;2021;5;24;44340;0;0;SD;SD;SD;SD;;;;SD;SD;SD;MOTO;OBJETO FIJO;MOTO-OBJETO FIJO;x;0;0;0;0;GRAVE
LC-2021-0233848;1;2021;5;24;44340;0,400694444;9;SEGUROLA AV. 2060;10;AVENIDA;SD;SEGUROLA AV.;2060;;Point (96348.3935467828 101294.886292482);-58.503116296307;-34.617590713409;SD;SD;SD-SD;SD;SD;SD;SD;SD;SD
LC-2021-0234082;1;2021;5;24;44340;0,590277778;14;PAZ, MARCOS 2194;10;CALLE;SD;PAZ, MARCOS;2194;;Point (96295.7634414949 101167.360317544);-58.503690731549;-34.618740092214;SD;SD;SD-SD;SD;SD;SD;SD;SD;SD
LC-2021-0234214;1;2021;5;24;44340;0,739583333;17;MORENO, JOSE MARIA AV. y TEJEDOR;7;AVENIDA;SD;MORENO, JOSE MARIA AV.;0;TEJEDOR;Point (102754.167930621 99871.8203351061);-58.433264231168;-34.630421934645;SD;SD;SD-SD;SD;SD;SD;SD;SD;SD
LC-2021-0621344;1;2021;5;24;44340;0,729166667;17;SD;SD;SD;SD;;;;SD;SD;SD;SD;SD;SD-SD;SD;SD;SD;SD;SD;SD
LC-2021-0234815;1;2021;5;25;44341;0;0;SD;SD;SD;SD;;;;SD;SD;SD;MOTO;CAMION;MOTO-CAMION;x;0;0;x;0;SD
LC-2021-0234816;1;2021;5;25;44341;0,5;12;PRIMERA JUNTA y ACOSTA, MARIANO AV.;9;CALLE;SD;PRIMERA JUNTA;0;ACOSTA, MARIANO AV.;Point (99601.5608534647 98189.0665446873);-58.467645944873;-34.645594358156;SD;SD;SD-SD;SD;SD;SD;SD;SD;SD
LC-2021-0235170;1;2021;5;25;44341;0,685416667;16;ROOSEVELT FRANKLIN D. y CUBA;13;CALLE;SD;ROOSEVELT FRANKLIN D.;0;CUBA;Point (100412.600534531 108102.150068742);-58.458803701575;-34.556233610401;SD;SD;SD-SD;SD;SD;SD;SD;SD;SD
LC-2021-0235196;1;2021;5;25;44341;0,791666667;19;ALBERDI, JUAN BAUTISTA AV. y COSQUIN;9;AVENIDA;SD;ALBERDI, JUAN BAUTISTA AV.;0;COSQUIN;Point (95673.7892752102 96823.9102769286);-58.510495185609;-34.657891092188;SD;SD;SD-SD;SD;SD;SD;SD;SD;SD
LC-2021-0230174;1;2021;5;26;44342;0,465972222;11;FITZ ROY y GUATEMALA;14;CALLE;SD;FITZ ROY;0;GUATEMALA;Point (102875.411085905 105426.499073247);-58.431960469427;-34.580349396187;SD;SD;SD-SD;SD;SD;SD;SD;SD;SD
LC-2021-0235635;1;2021;5;26;44342;0,295138889;7;RIESTRA AV. y TORRES Y TENORIO, PRES.;7;AVENIDA;SD;RIESTRA AV.;0;TORRES Y TENORIO, PRES.;Point (102372.312379996 97993.9390617531);-58.437423427976;-34.647350788495;SD;SD;SD-SD;SD;SD;SD;SD;SD;SD
LC-2021-0235738;1;2021;5;26;44342;0,4375;10;RIVADAVIA AV. y SAN PEDRITO AV.;7;AVENIDA;SD;RIVADAVIA AV.;0;SAN PEDRITO AV.;Point (99418.675917276 99840.6761921784);-58.469639522886;-34.630706034390;SD;SD;SD-SD;SD;SD;SD;SD;SD;SD
LC-2021-0235765;1;2021;5;26;44342;0,427083333;10;CALLAO AV. y JUNCAL;2;AVENIDA;SD;CALLAO AV.;0;JUNCAL;Point (106441.730586117 103930.890313467);-58.393080021974;-34.593815497084;SD;SD;SD-SD;SD;SD;SD;SD;SD;SD
LC-2021-0236123;1;2021;5;26;44342;0,555555556;13;GIMENEZ, ANGEL M. y ROSARIO;6;CALLE;SD;GIMENEZ, ANGEL M.;0;ROSARIO;Point (102381.434433153 101053.806767928);-58.437332325473;-34.619767958624;SD;SD;SD-SD;SD;SD;SD;SD;SD;SD
LC-2021-0236489;1;2021;5;26;44342;0,680555556;16;RIVADAVIA AV. 6238;7;AVENIDA;SD;RIVADAVIA AV.;6238;;Point (100812.103741664 100363.855321143);-58.454443885937;-34.625989812600;SD;SD;SD-SD;SD;SD;SD;SD;SD;GRAVE
LC-2021-0236593;1;2021;5;26;44342;0,3125;7;SEGUI, F. J., ALTE. y NEUQUEN;6;CALLE;SD;SEGUI, F. J., ALTE.;0;NEUQUEN;Point (100654.543643821 101498.778528117);-58.456162871316;-34.615759265885;SD;SD;SD-SD;SD;SD;SD;SD;SD;SD
LC-2021-0236716;1;2021;5;26;44342;0,666666667;16;NAZCA AV. y FLORES, VENANCIO, GRAL.;7;AVENIDA;SD;NAZCA AV.;0;FLORES, VENANCIO, GRAL.;Point (99345.4746991328 100038.702487635);-58.470437657073;-34.628920900893;SD;SD;SD-SD;SD;SD;SD;SD;SD;SD
LC-2021-0236718;1;2021;5;26;44342;0;0;SD;SD;SD;SD;;;;SD;SD;SD;MOTO;AUTO;MOTO-AUTO;x;x;0;0;0;SD
